ChemicalID	DiseaseID	PubMedIDs
D010396	D009157	2939913
D010396	D009157	458795
D010396	D009157	2952797
D010396	D009157	567304
D010396	D009157	3451832
D010396	D009157	571557
D010396	D009157	3492852
D010396	D009157	6216862
D010396	D009157	6252512
D010396	D009157	628198
D010396	D009157	6402089
D010396	D009157	6723128
D010396	D009157	6403127
D010396	D009157	673084
D010396	D009157	6419855
D010396	D009157	6855800
D010396	D009157	6450409
D010396	D009157	6884397
D010396	D009157	6951482
D010396	D009157	7012074
D010396	D009157	7099199
D010396	D009157	10352832
D010396	D009157	7420683
D010396	D009157	7099959
D010396	D009157	10408968
D010396	D009157	7425327
D010396	D009157	7127905
D010396	D009157	10999174
D010396	D009157	7457085
D010396	D009157	7163666
D010396	D009157	1125624
D010396	D009157	745827
D010396	D009157	1139195
D010396	D009157	756327
D010396	D009157	122656
D010396	D009157	7697959
D010396	D009157	1604135
D010396	D009157	78009
D010396	D009157	2001604
D010396	D009157	9077501
D010396	D009157	7835005
D010396	D009157	2144538
D010396	D009157	921089
D010396	D009157	7900739
D010396	D009157	930944
D010396	D009157	8000404
D010396	D009157	966573
D010396	D009157	976101
D010396	D009157	9922674
D010396	D009157	3589994
D010396	D009157	3662740
D010396	D009157	3738397
D010396	D009157	3750012
D010396	D009157	3751350
D010396	D009157	3768231
D010396	D009157	3813503
D010396	D009157	6481374
D010396	D009157	3966521
D010396	D009157	6531741
D010396	D009157	4018948
D010396	D009157	6535556
D010396	D009157	420710
D010396	D009157	6578008
D010396	D009157	6605118
D010396	D009157	6636079
D010396	D009157	6658398
D010396	D009157	7230162
D010396	D009157	6689658
D010396	D009157	7255126
D010396	D009157	6699910
D010396	D009157	7280897
D010396	D009157	6714116
D010396	D009157	7282112
D010396	D009157	7288965
D010396	D009157	7313901
D010396	D009157	7316342
D010396	D009157	8164222
D010396	D009157	732905
D010396	D009157	8209208
D010396	D009157	7370063
D010396	D009157	8403583
D010396	D009157	7404801
D010396	D009157	8463474
D010396	D009157	8497752
D010396	D009157	8588126
D010396	D009157	8592607
D010396	D009157	8618573
D010396	D009157	8709903
D010396	D009157	8722166
D010396	D020720	6431900
D010396	D009207	5421930
D010396	D009220	6782670
D010396	D009220	8929785
D010396	D009220	1895284
D010396	D009220	2952797
D010396	D009220	4548017
D010396	D009325	4853253
D010396	D009325	5071635
D010396	D009325	7420683
D010396	D009325	769707
D010396	D009325	3977424
D010396	D009325	4119168
D010396	D009325	4216306
D010396	D009393	6939878
D010396	D009395	3823508
D010396	D009402	3396226
D010396	D009402	7157094
D010396	D009402	15219094
D010396	D009402	2782197
D010396	D009402	2947217
D010396	D009404	9132654
D010396	D009404	5953529
D010396	D009404	141075
D010396	D009404	960872
D010396	D009404	6151882
D010396	D009404	15500140
D010396	D009404	9860423
D010396	D009404	623127
D010396	D009404	2082056
D010396	D009404	2334179
D010396	D009404	2947217
D010396	D009404	3823508
D010396	D009404	3963062
D010396	D009404	626709
D010396	D009404	4169108
D010396	D009404	6335562
D010396	D009404	4188283
D010396	D009404	6641549
D010396	D009404	4742512
D010396	D009404	6939879
D010396	D009404	536182
D010396	D009404	1005658
D010396	D009404	8259463
D010396	D009404	5645186
D010396	D009404	1172464
D010396	D009404	848141
D010396	D009404	5927925
D010396	D009404	1221947
D010396	D009422	3341945
D010396	D009422	7283299
D010396	D009422	8129644
D010396	D009422	9311362
D010396	D009422	1428152
D010396	D009422	17765927
D010396	D009422	2045766
D010396	D009461	7710368
D010396	D009468	6475118
D010396	D009503	2938530
D010396	D009503	769707
D010396	D009759	6481374
D010396	D009759	7420683
D010396	D000857	2025947
D010396	D009886	6305039
D010396	D009886	6481374
D010396	D009886	9093961
D010396	D009901	1940953
D010396	D009901	6233326
D010396	D009902	1172464
D010396	D009902	5953529
D010396	D019226	2938530
D010396	D019226	623127
D010396	D010146	4723471
D010396	D010195	7445978
D010396	D010198	8055207
D010396	D010198	15863969
D010396	D010198	228408
D010396	D010198	4056558
D010396	D010291	2144538
D010396	D010392	2952797
D010396	D010392	3396226
D010396	D010392	485579
D010396	D010392	626709
D010396	D010392	6590007
D010396	D010392	6723128
D010396	D010392	7370063
D010396	D010392	74171
D010396	D010392	8463474
D010396	D010392	8592607
D010396	D010392	10352832
D010396	D010392	2938530
D010396	D010392	2939913
D010396	D010523	5488219
D010396	D010523	6305039
D010396	D010488	2399379
D010396	D017285	8187449
D010396	D017285	6658398
D010396	D017285	1775410
D010396	D017285	8252325
D010396	D017285	6726729
D010396	D017285	2025947
D010396	D017285	8268147
D010396	D017285	7121648
D010396	D017285	2591396
D010396	D017285	984614
D010396	D017285	3489699
D010396	D017285	3492802
D010396	D017285	3707633
D010396	D017285	4001884
D010396	D017285	7207503
D010396	D017285	4018948
D010396	D017285	7221458
D010396	D017285	4056558
D010396	D017285	7292078
D010396	D017285	4116745
D010396	D017285	7362693
D010396	D017285	4853253
D010396	D017285	10352832
D010396	D017285	7370063
D010396	D017285	6216862
D010396	D017285	12428861
D010396	D017285	7458422
D010396	D017285	6531742
D010396	D017285	1604135
D010396	D011115	6305039
D010396	D011128	2327244
D010396	D011183	3768231
D010396	D011183	7425327
D010396	D055728	4587169
D010396	D011507	1617896
D010396	D011507	2082056
D010396	D011507	2334179
D010396	D011507	2782197
D010396	D011507	2917229
D010396	D011507	2938530
D010396	D011507	2939913
D010396	D011507	518142
D010396	D011507	2947217
D010396	D011507	5241672
D010396	D011507	294903
D010396	D011507	5641080
D010396	D011507	2952797
D010396	D011507	6151882
D010396	D011507	6174045
D010396	D011507	6216862
D010396	D011507	6218857
D010396	D011507	7342491
D010396	D011507	623127
D010396	D011507	7362666
D010396	D011507	626709
D010396	D011507	74171
D010396	D011507	6376799
D010396	D011507	7432580
D010396	D011507	7452649
D010396	D011507	7944624
D010396	D011507	8592607
D010396	D011507	1005658
D010396	D011507	950631
D010396	D011507	11149553
D010396	D011507	1189496
D010396	D011507	1195663
D010396	D011507	1221947
D010396	D011507	122655
D010396	D011507	141075
D010396	D011507	144507
D010396	D011507	161403
D010396	D011507	3083505
D010396	D011507	310574
D010396	D011507	3132218
D010396	D011507	3437418
D010396	D011507	3459889
D010396	D011507	3487119
D010396	D011507	4119168
D010396	D011507	6420562
D010396	D011507	4169108
D010396	D011507	6441248
D010396	D011507	4216306
D010396	D011507	6451692
D010396	D011507	5071635
D010396	D011507	6723128
D010396	D011507	6782670
D010396	D011507	6857704
D010396	D011507	6864688
D010396	D011507	691197
D010396	D011507	6939879
D010396	D011507	7206401
D010396	D011537	769707
D010396	D011537	8463474
D010396	D011618	7792379
D010396	D016553	1172464
D010396	C538458	1314978
D010396	D012010	819461
D010396	D051437	9426850
D010396	D051437	9551449
D010396	D051437	9989295
D010396	D051437	10644924
D010396	D051437	11149553
D010396	D051437	3430507
D010396	D012131	7425327
D010396	D012164	736410
D010396	D012594	12428861
D010396	D012594	2596888
D010396	D012595	3814517
D010396	D012595	4056558
D010396	D012640	5421930
D010396	D012817	144507
D010396	D012817	2938530
D010396	D012868	4045909
D010396	D012868	8003796
D010396	D012868	9602696
D010396	D012868	1558988
D010396	D012868	16394408
D010396	D012868	3246093
D010396	D012871	3954958
D010396	D012871	4666894
D010396	D012871	691197
D010396	D012871	1466536
D010396	D012871	1794180
D010396	D012871	2206970
D010396	D013163	21227906
D010396	D013262	1172464
D010396	D013262	25811541
D010396	D013651	4216306
D010396	D013651	4723471
D010396	D013651	5071635
D010396	D013651	5488219
D010396	D013651	623127
D010396	D013651	6460054
D010396	D013651	685734
D010396	D013651	7362666
D010396	D013651	769707
D010396	D013651	144507
D010396	D013651	2025947
D010396	D013651	3083505
D010396	D013786	9476721
D010396	D013921	2938530
D010396	D013921	294903
D010396	D013921	310574
D010396	D013921	3437418
D010396	D013921	3459889
D010396	D013921	4119168
D010396	D013921	4216306
D010396	D013921	4532634
D010396	D013921	5241672
D010396	D013921	5953529
D010396	D013921	6151882
D010396	D013921	10555917
D010396	D013921	7362666
D010396	D013921	1154051
D010396	D013921	769707
D010396	D013921	228408
D010396	C536901	1168300
D010396	D013945	1212597
D010396	D013952	6535556
D010396	D013952	7282112
D010396	D013952	930944
D010396	D014202	9476721
D010396	D014511	760401
D010396	D014555	3977424
D010396	D014581	5953529
D010396	D014657	760401
D010396	D014657	9182889
D010396	D014657	17954295
D010396	D014657	6134831
D010396	D014657	6339966
D010396	D020293	9093961
D010396	D014786	1940953
D010396	D026681	3341945
D010396	D026681	5421930
D010396	D014839	7420683
D010396	D014839	769707
D010396	D014839	4119168
D010396	D014839	4216306
D010396	D014839	5071635
D010396	D015430	7445978
D010396	D015431	4853253
D010396	D015431	6365381
D010400	D015746	287446
D010400	D015746	4135565
D010400	D000138	5722316
D010400	D058186	19755771
D010400	D058186	4176988
D010400	D000707	65671
D010400	D000740	442760
D010400	D000743	5694079
D010400	D000743	6230485
D010400	D000743	809085
D010400	D000743	490820
D010400	D000743	5667330
D010400	D000743	5668001
D010400	D000744	4635022
D010400	D000744	6896421
D010400	D000744	1067815
D010400	D000744	1173853
D010400	D000744	15053811
D010400	D001002	2320016
D010400	D001778	62897
D010400	D020968	12622755
D010400	D001927	4951946
D010400	D002493	6075112
D010400	D002780	11409000
D010400	D003128	4998180
D010400	D003128	6028697
D010400	D003221	3046579
D010400	D003221	4951946
D010400	D003244	6071378
D010400	D003556	9417722
D010400	D003556	10762126
D010400	D003556	19755771
D010400	D003556	37350
D010400	D017449	13761469
D010400	D003875	12622755
D010400	D004342	9609616
D010400	D004342	16943303
D010400	D004342	636917
D010400	D004342	9417722
D010400	D056486	11409000
D010400	D053159	10762126
D010400	D053159	9417722
D010400	D004802	636917
D010400	D004827	9934432
D010400	D004827	18657397
D010400	D004827	21294084
D010400	D004827	6734781
D010400	D004830	16369854
D010400	D004830	17376055
D010400	D004830	14963685
D010400	D004830	15290185
D010400	D004830	16137769
D010400	D005076	16943303
D010400	D005076	636917
D010400	D005334	5668001
D010400	D005334	636917
D010400	D006212	4951946
D010400	D006261	20188604
D010400	D006417	19755771
D010400	D006417	2320016
D010400	D006417	9417722
D010400	D006456	1173853
D010400	D006461	6225083
D010400	D006470	6780799
D010400	D020141	6547757
D010400	D006869	19755771
D010400	D006955	5722316
D010400	D007008	5722316
D010400	D007022	490820
D010400	D045823	4135565
D010400	D007674	6363382
D010400	D053609	3046579
D010400	D053609	490820
D010400	D007970	442760
D010400	D009135	442760
D010400	D009207	508151
D010400	D009207	6028697
D010400	D009207	6071378
D010400	D009207	6734781
D010400	D009207	3046579
D010400	D009207	4951946
D010400	D009207	4998180
D010400	D009395	6225083
D010400	D009395	636917
D010400	D009395	16943303
D010400	D009395	37350
D010400	D009395	4604688
D010400	D009422	423616
D010400	D009503	5668001
D010400	D009503	6230485
D010400	D010146	12622755
D010400	D010146	3245335
D010400	D010146	442760
D010400	D011507	16943303
D010400	D012021	4998180
D010400	D012021	6028697
D010400	D051437	10762126
D010400	D051437	8554694
D010400	D012640	2503015
D010400	D012640	3046579
D010400	D012640	3241957
D010400	D012640	3963457
D010400	D012640	4115818
D010400	D012640	4823950
D010400	D012640	4998180
D010400	D012640	581353
D010400	D012640	6028697
D010400	D012640	6071378
D010400	D012640	6888804
D010400	D012640	16920157
D010400	D012640	9190241
D010400	D012640	17015947
D010400	D012640	18762233
D010400	D013226	1389823
D010400	D013226	18762233
D010400	D013226	4951946
D010400	D013272	442760
D010400	D013921	442760
D010400	D013921	5668001
D010400	D014515	37350
D010400	D014517	19755771
D010400	D053201	9417722
D010400	D053202	10762126
D010401	D010243	2184553
D010402	D000707	4717461
D010402	D001008	15777526
D010402	D001008	4847944
D010402	D002037	4717461
D010402	D002194	3744684
D010402	D003221	15777526
D010402	D003221	292747
D010402	D004244	4847944
D010402	D004487	15777526
D010402	D004617	15777526
D010402	D004617	292747
D010402	D006212	15777526
D010402	D006212	292747
D010402	D006212	3744684
D010402	D006323	4847944
D010402	D009461	2374895
D010402	D016584	3421360
D010402	D011605	3744684
D010402	D011605	3919568
D010402	D012640	3919568
D010402	D013610	4717461
D010402	D014012	4847944
D010402	D014060	15777526
D010406	D000138	4176988
D010406	D058186	653062
D010406	D000377	5420423
D010406	D000707	5041698
D010406	D000707	1113380
D010406	D000707	17324313
D010406	D000707	3083835
D010406	D000743	10815791
D010406	D000743	1198282
D010406	D000743	635732
D010406	D000744	555024
D010406	D000744	7123146
D010406	D000744	126834
D010406	D000744	146428
D010406	D000744	18657075
D010406	D000799	154378
D010406	D001072	5420423
D010406	D001259	2669668
D010406	D053099	4176988
D010406	D020330	18561591
D010406	D001766	5420423
D010406	D001927	5085162
D010406	D001927	5420423
D010406	D001927	7390285
D010406	D002779	3442185
D010406	D002780	7249889
D010406	D003072	19446251
D010406	D003556	15593448
D010406	D003877	154378
D010406	D004342	5041698
D010406	D004342	5694079
D010406	D004342	18254480
D010406	D004342	2872904
D010406	D004342	445303
D010406	D056486	3442185
D010406	D064420	5035587
D010406	D004417	2629043
D010406	D004617	3575951
D010406	D004802	15593448
D010406	D004802	4176988
D010406	D004828	7316737
D010406	D004827	67024
D010406	D004827	7705426
D010406	D004827	7715822
D010406	D004827	181243
D010406	D004827	3137090
D010406	D004827	5491913
D010406	D005076	4176988
D010406	D005076	445303
D010406	D006323	4749385
D010406	D006417	4176988
D010406	D006461	5101527
D010406	D006463	6218601
D010406	D006930	17369898
D010406	D006947	4749385
D010406	D007022	1113380
D010406	D007511	3334104
D010406	D007565	7249889
D010406	D007859	19666089
D010406	D008582	18205541
D010406	D008582	8006651
D010406	D009203	5041698
D010406	D009395	5509351
D010406	D009395	6604293
D010406	D009395	962197
D010406	D009422	3334104
D010406	D009422	5035587
D010406	D010146	17369898
D010406	D010523	223082
D010406	D010787	4095204
D010406	D011507	4176988
D010406	D011537	2629043
D010406	D011776	4176988
D010406	D012130	962197
D010406	D012135	2629043
D010406	D012640	19666089
D010406	D012640	23266720
D010406	D012640	2669668
D010406	D012640	2873055
D010406	D012640	3774912
D010406	D012640	4146540
D010406	D012640	551657
D010406	D012640	60212
D010406	D012640	6261890
D010406	D012640	65671
D010406	D012640	7362054
D010406	D012640	15582831
D010406	D012640	1789715
D010406	D012640	19446251
D010406	D013924	15593448
D010406	D014657	19633
D010406	D018366	2773415
D010404	D000744	415731
D010404	D000744	805165
D010404	D018771	100472
D010404	D054537	100472
D010404	D002177	6790651
D010404	D002375	6440863
D010404	D003967	1621750
D010404	D004342	6268571
D010404	D004342	9609616
D010404	D005076	6268571
D010404	D005334	100472
D010404	D007565	805165
D010404	D008551	22112502
D010404	D051437	8554694
D010404	D013262	11321886
D010404	D013492	6268571
D010404	D013921	415731
D010404	D014581	100472
D010404	D018366	6268571
C003058	D004342	6268571
C003058	D004342	9609616
C003058	D013492	6268571
D020881	D019970	19279569
D020881	D006099	12563112
D020881	D006930	2010815
D020881	D013118	12563112
C086401	D000014	20375078
C086401	D001927	16451863
C086401	D001927	18550172
C086401	D003072	21820030
C086401	D003456	17938745
C086401	D012734	20375078
C086401	D056486	18243468
C086401	D056486	20223270
C086401	D056486	22267650
C086401	D004700	8134923
C086401	D005234	20020105
C086401	D005234	20488850
C086401	D005832	18243468
C086401	D006042	22387749
C086401	D006529	16005038
C086401	D006529	18243468
C086401	D006529	20488850
C086401	D006984	22387749
C086401	D007674	20223270
C086401	D007859	17982161
C086401	D007859	21820030
C086401	D008569	17982161
C086401	D008569	21820030
C086401	D008569	27233481
C086401	D019954	17982161
C086401	D019954	20375078
C086401	D020258	23916505
C086401	D010523	21772022
C086401	D010859	16455129
C086401	D011041	19145591
C086401	D011041	19420013
C086401	D011041	16451863
C086401	D011041	16455129
C086401	D011041	16614824
C086401	D011297	21282710
C086401	D011297	22866812
C086401	D011297	25616259
C086401	D049188	22039834
C086401	D011628	16005038
C086401	D013959	19420013
C086401	D013959	20375078
C015421	D049188	25463847
C003060	D008107	1949037
C016036	D056486	2576814
D010416	D002759	12597444
D010416	D018248	1987363
D010416	D000310	10696769
